Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,FamilySize,FarePerPerson,IsAlone,AgeGroup_Teenager,AgeGroup_Young,AgeGroup_Adult,AgeGroup_Old,Age_Scaled
0,2,1,50.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,1.5860591519212783
1,1,1,27.0,1,0,0.10364429745562033,0,1,2,0.051822148727810165,0,0,1,0,0,-0.1814872444684187
0,3,1,20.0,0,0,0.016908073949327893,0,1,1,0.016908073949327893,0,0,1,0,0,-0.719436147717457
1,2,0,30.0,3,0,0.04098927018018883,0,1,4,0.010247317545047208,0,0,1,0,0,0.04906228549545483
1,3,0,28.0,0,0,0.015102594191391004,1,0,1,0.015102594191391004,0,0,1,0,0,-0.10463740114712752
0,2,1,25.0,1,0,0.050748620223090936,0,1,2,0.025374310111545468,0,0,1,0,0,-0.33518693111100106
0,3,0,25.0,1,0,0.015468569817999833,0,1,2,0.007734284908999916,0,0,1,0,0,-0.33518693111100106
1,1,0,29.0,0,0,0.41250332793836464,0,1,1,0.41250332793836464,0,0,1,0,0,-0.027787557825836348
0,3,1,11.0,0,0,0.036670757786204655,0,0,1,0.036670757786204655,0,1,0,0,0,-1.4110847376090776
0,2,1,28.0,0,0,0.0,0,1,1,0.0,0,0,1,0,0,-0.10463740114712752
0,2,1,23.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.48888661775358344
0,2,1,23.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.48888661775358344
0,3,1,28.5,0,0,0.031425107138144774,0,1,1,0.031425107138144774,0,0,1,0,0,-0.06621247948648194
0,3,0,48.0,1,3,0.06709553154495196,0,1,5,0.01341910630899039,0,0,0,1,0,1.432359465278696
1,1,1,35.0,0,0,1.0,0,0,1,1.0,0,0,0,1,0,0.4333115021019107
0,3,1,28.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.10463740114712752
0,3,1,28.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.10463740114712752
1,1,1,28.0,0,0,0.05855610025741262,0,1,1,0.05855610025741262,0,0,1,0,0,-0.10463740114712752
0,1,1,36.0,1,0,0.15390495017656614,0,1,2,0.07695247508828307,0,0,0,1,0,0.5101613454232019
1,1,0,21.0,2,2,0.5121218935012878,0,0,5,0.10242437870025757,0,0,1,0,0,-0.6425863043961658
0,3,1,24.0,1,0,0.031425107138144774,0,1,2,0.015712553569072387,0,0,1,0,0,-0.41203677443229225
1,3,1,31.0,0,0,0.015468569817999833,0,1,1,0.015468569817999833,0,0,0,1,0,0.12591212881674602
0,1,1,70.0,1,1,0.13858277060920987,0,1,3,0.04619425686973662,0,0,0,0,1,3.123056018347102
0,3,1,16.0,1,1,0.03952536767375352,0,1,3,0.013175122557917838,0,1,0,0,0,-1.0268355210026217
1,2,0,30.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,0.04906228549545483
0,1,1,19.0,1,0,0.10364429745562033,0,1,2,0.051822148727810165,0,0,1,0,0,-0.7962859910387481
0,3,1,31.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,0,1,0,0.12591212881674602
1,2,0,4.0,1,1,0.044893010197349675,0,1,3,0.01496433673244989,0,0,0,0,0,-1.949033640858116
1,3,1,6.0,0,1,0.024349578357040744,0,1,2,0.012174789178520372,0,0,0,0,0,-1.7953339542155335
0,3,1,33.0,0,0,0.018542765081513996,0,1,1,0.018542765081513996,0,0,0,1,0,0.27961181545932834
0,3,1,23.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.48888661775358344
1,2,0,48.0,1,2,0.12687155055772734,0,1,4,0.031717887639431834,0,0,0,1,0,1.432359465278696
1,2,1,0.67,1,1,0.028302115124416098,0,1,3,0.009434038374805366,0,0,0,0,0,-2.204943619118015
0,3,1,28.0,0,0,0.015216388212891242,0,1,1,0.015216388212891242,0,0,1,0,0,-0.10463740114712752
0,2,1,18.0,0,0,0.022446505098674838,0,1,1,0.022446505098674838,0,1,0,0,0,-0.8731358343600393
0,3,1,34.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,0.35646165878061953
1,1,0,33.0,0,0,0.16883675574220638,0,1,1,0.16883675574220638,0,0,0,1,0,0.27961181545932834
0,3,1,28.0,0,0,0.028302115124416098,0,1,1,0.028302115124416098,0,0,1,0,0,-0.10463740114712752
0,3,1,41.0,0,0,0.013907073811135496,0,1,1,0.013907073811135496,0,0,0,1,0,0.8944105620296577
1,3,1,20.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,-0.719436147717457
1,1,0,36.0,1,2,0.23422440102965048,0,1,4,0.05855610025741262,0,0,0,1,0,0.5101613454232019
0,3,1,16.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,1,0,0,0,-1.0268355210026217
1,1,0,51.0,1,0,0.15216446768991498,0,1,2,0.07608223384495749,0,0,0,0,1,1.6629089952425695
0,1,1,28.0,0,0,0.07729405233978466,0,0,1,0.07729405233978466,0,0,1,0,0,-0.10463740114712752
0,3,0,30.5,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,0,1,0,0.08748720715610042
0,3,1,28.0,1,0,0.04713766070721715,1,0,2,0.023568830353608575,0,0,1,0,0,-0.10463740114712752
0,3,1,32.0,0,0,0.016322512946753766,0,1,1,0.016322512946753766,0,0,0,1,0,0.20276197213803718
0,3,1,24.0,0,0,0.018542765081513996,0,1,1,0.018542765081513996,0,0,1,0,0,-0.41203677443229225
0,3,1,48.0,0,0,0.015330377421392339,0,1,1,0.015330377421392339,0,0,0,1,0,1.432359465278696
0,2,0,57.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,0,0,1,2.1240080551703167
0,3,1,28.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,0,1,0,0,-0.10463740114712752
1,2,0,54.0,1,3,0.044893010197349675,0,1,5,0.008978602039469933,0,0,0,0,1,1.893458525206443
0,3,1,18.0,0,0,0.015126992566498259,0,1,1,0.015126992566498259,0,1,0,0,0,-0.8731358343600393
0,3,1,28.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
1,3,0,5.0,0,0,0.024349578357040744,0,1,1,0.024349578357040744,0,0,0,0,0,-1.8721837975368247
0,3,1,28.0,0,0,0.015102594191391004,1,0,1,0.015102594191391004,0,0,1,0,0,-0.10463740114712752
1,1,0,43.0,0,1,0.41250332793836464,0,1,2,0.20625166396918232,0,0,0,1,0,1.0481102486722402
1,3,0,13.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,1,0,0,0,-1.2573850509664952
1,1,0,17.0,1,0,0.11125659048908397,0,1,2,0.055628295244541985,0,1,0,0,0,-0.9499856776813305
0,1,1,29.0,0,0,0.05855610025741262,0,1,1,0.05855610025741262,0,0,1,0,0,-0.027787557825836348
0,3,1,28.0,1,2,0.04577135170121086,0,1,4,0.011442837925302715,0,0,1,0,0,-0.10463740114712752
0,3,1,25.0,0,0,0.013760683560491965,0,1,1,0.013760683560491965,0,0,1,0,0,-0.33518693111100106
0,3,1,25.0,0,0,0.014151057562208049,0,1,1,0.014151057562208049,0,0,1,0,0,-0.33518693111100106
1,3,0,18.0,0,0,0.014630827210317117,0,1,1,0.014630827210317117,0,1,0,0,0,-0.8731358343600393
0,3,1,8.0,4,1,0.05684821399990475,1,0,6,0.009474702333317458,0,0,0,0,0,-1.6416342675729512
1,3,1,1.0,1,2,0.04015972542654215,0,1,4,0.010039931356635537,0,0,0,0,0,-2.1795831708219895
0,1,1,46.0,0,0,0.15458810467956932,0,0,1,0.15458810467956932,0,0,0,1,0,1.2786597786361138
0,3,1,28.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
0,2,1,16.0,0,0,0.050748620223090936,0,1,1,0.050748620223090936,0,1,0,0,0,-1.0268355210026217
0,3,0,28.0,8,2,0.13575255909676825,0,1,11,0.01234114173606984,0,0,1,0,0,-0.10463740114712752
0,1,1,28.0,0,0,0.05991421140938287,0,0,1,0.05991421140938287,0,0,1,0,0,-0.10463740114712752
0,3,1,25.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.33518693111100106
0,2,1,39.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.7407108753870755
1,1,0,49.0,0,0,0.050610427826483444,0,1,1,0.050610427826483444,0,0,0,1,0,1.5092093085999871
1,3,0,31.0,0,0,0.016948672845506364,0,1,1,0.016948672845506364,0,0,0,1,0,0.12591212881674602
0,3,1,30.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,0.04906228549545483
0,3,0,30.0,1,1,0.04713766070721715,0,1,3,0.015712553569072384,0,0,1,0,0,0.04906228549545483
0,2,1,34.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.35646165878061953
1,2,0,31.0,1,1,0.05123658772523604,0,1,3,0.01707886257507868,0,0,0,1,0,0.12591212881674602
1,1,1,11.0,1,2,0.23422440102965048,0,1,4,0.05855610025741262,0,1,0,0,0,-1.4110847376090776
1,3,1,0.42,0,1,0.016623491302076868,0,0,2,0.008311745651038434,0,0,0,0,0,-2.224156079948338
1,3,1,27.0,0,0,0.013614293309848433,0,1,1,0.013614293309848433,0,0,1,0,0,-0.1814872444684187
0,3,1,31.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,0,0,1,0,0.12591212881674602
0,1,1,39.0,0,0,0.0,0,1,1,0.0,0,0,0,1,0,0.7407108753870755
0,3,0,18.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,1,0,0,0,-0.8731358343600393
0,2,1,39.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.7407108753870755
1,1,0,33.0,1,0,0.10364429745562033,0,1,2,0.051822148727810165,0,0,0,1,0,0.27961181545932834
0,3,1,26.0,0,0,0.015395374692678068,0,1,1,0.015395374692678068,0,0,1,0,0,-0.2583370877897099
0,3,1,39.0,0,0,0.04713766070721715,0,1,1,0.04713766070721715,0,0,0,1,0,0.7407108753870755
0,2,1,35.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,0,1,0,0.4333115021019107
0,3,0,6.0,4,2,0.06104473451835265,0,1,7,0.008720676359764664,0,0,0,0,0,-1.7953339542155335
0,3,1,30.5,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,0,1,0,0.08748720715610042
0,1,1,28.0,0,0,0.0,0,1,1,0.0,0,0,1,0,0,-0.10463740114712752
0,3,0,23.0,0,0,0.015468569817999833,0,1,1,0.015468569817999833,0,0,1,0,0,-0.48888661775358344
0,2,1,31.0,1,1,0.07222738817151159,0,0,3,0.024075796057170532,0,0,0,1,0,0.12591212881674602
0,3,1,43.0,0,0,0.012589561555343713,0,1,1,0.012589561555343713,0,0,0,1,0,1.0481102486722402
0,3,1,10.0,3,2,0.05445717323939373,0,1,6,0.009076195539898954,0,0,0,0,0,-1.4879345809303688
1,1,0,52.0,1,1,0.18249984580226933,0,1,3,0.060833281934089774,0,0,0,0,1,1.7397588385638607
1,3,1,27.0,0,0,0.016908073949327893,0,1,1,0.016908073949327893,0,0,1,0,0,-0.1814872444684187
0,1,1,38.0,0,0,0.0,0,1,1,0.0,0,0,0,1,0,0.6638610320657843
1,3,0,27.0,0,1,0.024349578357040744,0,1,2,0.012174789178520372,0,0,1,0,0,-0.1814872444684187
0,3,1,2.0,4,1,0.07746484096553544,0,1,6,0.012910806827589239,0,0,0,0,0,-2.1027333275006983
0,3,1,28.0,0,0,0.013565496559633922,1,0,1,0.013565496559633922,0,0,1,0,0,-0.10463740114712752
0,3,1,28.0,0,0,0.11027245763075773,0,1,1,0.11027245763075773,0,0,1,0,0,-0.10463740114712752
1,2,1,1.0,0,2,0.07222738817151159,0,0,3,0.024075796057170532,0,0,0,0,0,-2.1795831708219895
1,3,1,28.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,1,0,0,-0.10463740114712752
1,1,0,62.0,0,0,0.15614960068643363,0,1,1,0.15614960068643363,0,0,0,0,1,2.5082572717767726
1,3,0,15.0,1,0,0.028212719478023115,0,0,2,0.014106359739011557,0,1,0,0,0,-1.1036853643239128
1,2,1,0.83,1,1,0.03659756266088288,0,1,3,0.012199187553627628,0,0,0,0,0,-2.192647644186609
0,3,1,28.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,-0.10463740114712752
0,3,1,23.0,0,0,0.015330377421392339,0,1,1,0.015330377421392339,0,0,1,0,0,-0.48888661775358344
0,3,1,18.0,0,0,0.016200521071217493,0,1,1,0.016200521071217493,0,1,0,0,0,-0.8731358343600393
1,1,0,39.0,1,1,0.16231419173453318,0,0,3,0.054104730578177725,0,0,0,1,0,0.7407108753870755
0,3,1,21.0,0,0,0.016908073949327893,0,1,1,0.016908073949327893,0,0,1,0,0,-0.6425863043961658
0,3,1,28.0,0,0,0.015712553569072387,0,1,1,0.015712553569072387,0,0,1,0,0,-0.10463740114712752
1,3,1,32.0,0,0,0.11027245763075773,0,1,1,0.11027245763075773,0,0,0,1,0,0.20276197213803718
1,1,1,28.0,0,0,0.057970539254838485,0,0,1,0.057970539254838485,0,0,1,0,0,-0.10463740114712752
0,3,1,20.0,0,0,0.015468569817999833,0,1,1,0.015468569817999833,0,0,1,0,0,-0.719436147717457
0,2,1,16.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,1,0,0,0,-1.0268355210026217
1,1,0,30.0,0,0,0.060507970265993034,0,0,1,0.060507970265993034,0,0,1,0,0,0.04906228549545483
0,3,1,34.5,0,0,0.012565163180236457,0,0,1,0.012565163180236457,0,0,0,1,0,0.3948865804412651
0,3,1,17.0,0,0,0.016908073949327893,0,1,1,0.016908073949327893,0,1,0,0,0,-0.9499856776813305
0,3,1,42.0,0,0,0.014736618564782174,0,1,1,0.014736618564782174,0,0,0,1,0,0.9712604053509489
0,3,1,28.0,8,2,0.13575255909676825,0,1,11,0.01234114173606984,0,0,1,0,0,-0.10463740114712752
0,3,1,35.0,0,0,0.015411575213749286,0,0,1,0.015411575213749286,0,0,0,1,0,0.4333115021019107
0,2,1,28.0,0,1,0.06441171028315387,0,1,2,0.032205855141576936,0,0,1,0,0,-0.10463740114712752
1,1,0,28.0,1,0,0.17391981561855152,0,0,2,0.08695990780927576,0,0,1,0,0,-0.10463740114712752
0,3,1,4.0,4,2,0.06104473451835265,0,1,7,0.008720676359764664,0,0,0,0,0,-1.949033640858116
0,3,1,74.0,0,0,0.015175789316712771,0,1,1,0.015175789316712771,0,0,0,0,1,3.430455391632267
0,3,0,9.0,1,1,0.029757819776815374,0,0,3,0.009919273258938457,0,0,0,0,0,-1.56478442425166
1,1,0,16.0,0,1,0.07690367833806856,0,1,2,0.03845183916903428,0,1,0,0,0,-1.0268355210026217
0,2,0,44.0,1,0,0.050748620223090936,0,1,2,0.025374310111545468,0,0,0,1,0,1.1249600919935314
1,3,0,18.0,0,1,0.018249984580226933,0,1,2,0.009124992290113466,0,1,0,0,0,-0.8731358343600393
1,1,0,45.0,1,1,0.32179836714362564,0,1,3,0.10726612238120854,0,0,0,1,0,1.2018099353148226
1,1,1,51.0,0,0,0.051822148727810165,0,1,1,0.051822148727810165,0,0,0,0,1,1.6629089952425695
1,3,0,24.0,0,3,0.03758969818624431,0,0,4,0.009397424546561077,0,0,1,0,0,-0.41203677443229225
0,3,1,28.0,0,0,0.014110458666029575,0,0,1,0.014110458666029575,0,0,1,0,0,-0.10463740114712752
0,3,1,41.0,2,0,0.027537567642055148,0,1,3,0.009179189214018382,0,0,0,1,0,0.8944105620296577
0,2,1,21.0,1,0,0.022446505098674838,0,1,2,0.011223252549337419,0,0,1,0,0,-0.6425863043961658
1,1,0,48.0,0,0,0.050610427826483444,0,1,1,0.050610427826483444,0,0,0,1,0,1.432359465278696
0,3,0,28.0,8,2,0.13575255909676825,0,1,11,0.01234114173606984,0,0,1,0,0,-0.10463740114712752
0,2,1,24.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.41203677443229225
1,2,0,42.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,0,1,0,0.9712604053509489
1,2,0,27.0,1,0,0.027049600139910042,0,0,2,0.013524800069955021,0,0,1,0,0,-0.1814872444684187
0,1,1,31.0,0,0,0.09856123757927521,0,1,1,0.09856123757927521,0,0,0,1,0,0.12591212881674602
0,3,1,28.0,0,0,0.018542765081513996,0,1,1,0.018542765081513996,0,0,1,0,0,-0.10463740114712752
1,3,1,4.0,1,1,0.021730754366528396,0,1,3,0.007243584788842798,0,0,0,0,0,-1.949033640858116
0,3,1,26.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.2583370877897099
1,1,0,47.0,1,1,0.10257896680493714,0,1,3,0.034192988934979046,0,0,0,1,0,1.3555096219574048
0,1,1,33.0,0,0,0.009759350042902102,0,1,1,0.009759350042902102,0,0,0,1,0,0.27961181545932834
0,3,1,47.0,0,0,0.017566830077223785,0,1,1,0.017566830077223785,0,0,0,1,0,1.3555096219574048
1,2,0,28.0,1,0,0.04684488020593009,0,0,2,0.023422440102965045,0,0,1,0,0,-0.10463740114712752
1,3,0,15.0,0,0,0.014102260811993537,0,0,1,0.014102260811993537,0,1,0,0,0,-1.1036853643239128
0,3,1,20.0,0,0,0.019217721730481106,0,1,1,0.019217721730481106,0,0,1,0,0,-0.719436147717457
0,3,1,19.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.7962859910387481
0,3,1,28.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,1,0,0,-0.10463740114712752
1,1,0,56.0,0,1,0.16231419173453318,0,0,2,0.08115709586726659,0,0,0,0,1,2.0471582118490255
1,2,0,25.0,0,1,0.050748620223090936,0,1,2,0.025374310111545468,0,0,1,0,0,-0.33518693111100106
0,3,1,33.0,0,0,0.015411575213749286,0,1,1,0.015411575213749286,0,0,0,1,0,0.27961181545932834
0,3,0,22.0,0,0,0.02052723131923771,0,1,1,0.02052723131923771,0,0,1,0,0,-0.5657364610748746
0,2,1,28.0,0,0,0.020494635090094415,0,1,1,0.020494635090094415,0,0,1,0,0,-0.10463740114712752
0,3,1,25.0,0,0,0.013760683560491965,0,1,1,0.013760683560491965,0,0,1,0,0,-0.33518693111100106
0,3,0,39.0,0,5,0.05684821399990475,1,0,6,0.009474702333317458,0,0,0,1,0,0.7407108753870755
0,2,1,27.0,0,0,0.025374310111545468,0,1,1,0.025374310111545468,0,0,1,0,0,-0.1814872444684187
1,1,0,19.0,0,0,0.05855610025741262,0,1,1,0.05855610025741262,0,0,1,0,0,-0.7962859910387481
0,3,0,28.0,1,2,0.04577135170121086,0,1,4,0.011442837925302715,0,0,1,0,0,-0.10463740114712752
1,1,1,26.0,0,0,0.05855610025741262,0,0,1,0.05855610025741262,0,0,1,0,0,-0.2583370877897099
0,3,1,32.0,0,0,0.015126992566498259,1,0,1,0.015126992566498259,0,0,0,1,0,0.20276197213803718
